order_id,order_date,region,category,product_name,customer_segment,payment_mode,units_sold,unit_price,revenue,month,quarter
ORD10455,2025-04-01,North,Beauty,Shampoo 340Ml,Retail,Debit Card,13.0,150.46,1955.98,2025-04,2025Q2
ORD10327,2025-08-06,East,Beauty,Face Wash,Online,Upi,21.0,788.95,16567.95,2025-08,2025Q3
ORD10863,2025-06-20,East,Fashion,Denim Jeans,Online,Debit Card,35.0,1850.58,64770.3,2025-06,2025Q2
ORD10790,2025-06-03,North,Beauty,Hair Serum,Online,Credit Card,24.0,925.68,22216.32,2025-06,2025Q2
ORD10474,2025-02-20,North,Grocery,Basmati Rice 5Kg,Online,Credit Card,15.0,677.17,10157.55,2025-02,2025Q1
ORD10485,2025-04-07,West,Beauty,Face Wash,Wholesale,Net Banking,33.0,450.05,14851.65,2025-04,2025Q2
ORD10984,2025-02-08,West,Fashion,Denim Jeans,Online,Debit Card,28.0,1560.63,43697.64,2025-02,2025Q1
ORD10549,2025-12-07,East,Beauty,Sunscreen Spf50,Retail,Cash,29.0,944.57,27392.53,2025-12,2025Q4
ORD10731,2025-03-16,South,Beauty,Shampoo 340Ml,Retail,Debit Card,8.0,1064.81,8518.48,2025-03,2025Q1
ORD10807,2025-11-05,North,Electronics,Bluetooth Speaker,Retail,Credit Card,30.0,1036.36,31090.8,2025-11,2025Q4
ORD10688,2025-06-16,East,Grocery,Atta 10Kg,Online,Upi,9.0,136.4,1227.6,2025-06,2025Q2
ORD10151,2025-08-03,South,Beauty,Shampoo 340Ml,Retail,Credit Card,36.0,673.0,24228.0,2025-08,2025Q3
ORD10942,2025-07-23,North,Home & Kitchen,Storage Rack,Retail,Debit Card,5.0,529.64,2648.2,2025-07,2025Q3
ORD10750,2025-07-01,South,Fashion,Denim Jeans,Wholesale,Cash,3.0,1835.33,5505.99,2025-07,2025Q3
ORD11021,2025-05-07,Central,Home & Kitchen,Non-Stick Pan,Wholesale,Upi,7.0,1633.58,11435.06,2025-05,2025Q2
ORD11100,2025-05-13,Central,Beauty,Face Wash,Retail,Upi,22.0,878.57,19328.54,2025-05,2025Q2
ORD11192,2025-03-30,East,Grocery,Atta 10Kg,Online,Debit Card,18.0,438.96,7901.28,2025-03,2025Q1
ORD10632,2025-05-31,West,Home & Kitchen,Storage Rack,Retail,Net Banking,29.0,1269.44,36813.76,2025-05,2025Q2
ORD10039,2025-04-26,North,Beauty,Hair Serum,Online,Credit Card,25.0,564.43,14110.75,2025-04,2025Q2
ORD11164,2025-04-14,South,Home & Kitchen,Storage Rack,Wholesale,Credit Card,11.0,1135.5,12490.5,2025-04,2025Q2
ORD10216,2025-01-24,West,Grocery,Spice Combo,Wholesale,Cash,24.0,543.77,13050.48,2025-01,2025Q1
ORD10946,2025-01-25,South,Home & Kitchen,Non-Stick Pan,Wholesale,Upi,3.0,2085.47,6256.41,2025-01,2025Q1
ORD10469,2025-11-28,North,Fashion,Formal Shirt,Retail,Net Banking,23.0,1458.3,33540.9,2025-11,2025Q4
ORD10172,2025-06-07,South,Home & Kitchen,Led Lamp,Wholesale,Net Banking,25.0,1120.89,28022.25,2025-06,2025Q2
ORD10876,2025-01-03,East,Beauty,Lip Balm,Retail,Credit Card,11.0,911.59,10027.49,2025-01,2025Q1
ORD10213,2025-12-22,Central,Beauty,Hair Serum,Online,Debit Card,18.0,171.9,3094.2,2025-12,2025Q4
ORD10567,2025-10-29,East,Beauty,Sunscreen Spf50,Wholesale,Upi,1.0,632.56,632.56,2025-10,2025Q4
ORD10284,2025-06-22,East,Grocery,Basmati Rice 5Kg,Retail,Cash,11.0,474.41,5218.51,2025-06,2025Q2
ORD10802,2025-06-29,Central,Beauty,Face Wash,Wholesale,Credit Card,33.0,562.92,18576.36,2025-06,2025Q2
ORD11194,2025-12-08,Central,Home & Kitchen,Mixer Grinder,Online,Upi,31.0,1700.79,52724.49,2025-12,2025Q4
ORD10466,2025-07-08,Central,Grocery,Cooking Oil 1L,Wholesale,Cash,3.0,522.21,1566.63,2025-07,2025Q3
ORD10404,2025-12-03,North,Electronics,Wireless Earbuds,Online,Debit Card,5.0,2688.6,13443.0,2025-12,2025Q4
ORD10206,2025-08-30,South,Grocery,Basmati Rice 5Kg,Retail,Upi,13.0,184.36,2396.68,2025-08,2025Q3
ORD11084,2025-11-11,South,Electronics,Bluetooth Speaker,Retail,Upi,1.0,1561.78,1561.78,2025-11,2025Q4
ORD10233,2025-05-25,West,Home & Kitchen,Non-Stick Pan,Online,Upi,4.0,2158.93,8635.72,2025-05,2025Q2
ORD10036,2025-10-11,West,Electronics,Usb-C Cable,Retail,Debit Card,4.0,889.97,3559.88,2025-10,2025Q4
ORD10673,2025-04-20,South,Electronics,Smart Watch,Online,Net Banking,38.0,2484.92,94426.96,2025-04,2025Q2
ORD11027,2025-03-02,East,Home & Kitchen,Non-Stick Pan,Wholesale,Debit Card,29.0,559.49,16225.21,2025-03,2025Q1
ORD11019,2025-09-29,East,Home & Kitchen,Led Lamp,Online,Upi,12.0,571.08,6852.96,2025-09,2025Q3
ORD10654,2025-08-31,Central,Grocery,Basmati Rice 5Kg,Unknown,Unknown,19.0,445.09000000000003,8456.71,2025-08,2025Q3
ORD11009,2025-05-02,West,Grocery,Green Tea Pack,Unknown,Unknown,38.0,506.12,19232.56,2025-05,2025Q2
ORD10580,2025-09-03,Central,Home & Kitchen,Non-Stick Pan,Wholesale,Net Banking,30.0,1636.79,49103.7,2025-09,2025Q3
ORD10746,2025-04-07,North,Home & Kitchen,Non-Stick Pan,Retail,Cash,4.0,1029.65,4118.6,2025-04,2025Q2
ORD10149,2025-07-28,North,Home & Kitchen,Mixer Grinder,Wholesale,Upi,2.0,2047.04,4094.08,2025-07,2025Q3
ORD10322,2025-08-01,West,Grocery,Cooking Oil 1L,Online,Debit Card,28.0,733.96,20550.88,2025-08,2025Q3
ORD10077,2025-02-16,North,Electronics,Wireless Earbuds,Retail,Debit Card,16.0,3527.27,56436.32,2025-02,2025Q1
ORD10552,2025-09-25,North,Home & Kitchen,Led Lamp,Wholesale,Cash,38.0,1942.21,73803.98,2025-09,2025Q3
ORD10554,2025-05-13,North,Electronics,Smart Watch,Retail,Credit Card,22.0,1377.96,30315.12,2025-05,2025Q2
ORD10101,2025-08-04,South,Home & Kitchen,Storage Rack,Wholesale,Debit Card,7.0,2186.63,15306.41,2025-08,2025Q3
ORD11183,2025-11-05,North,Electronics,Usb-C Cable,Retail,Cash,4.0,3881.71,15526.84,2025-11,2025Q4
ORD11148,2025-02-17,West,Electronics,Wireless Earbuds,Retail,Upi,1.0,2623.29,2623.29,2025-02,2025Q1
ORD10009,2025-07-21,North,Grocery,Atta 10Kg,Wholesale,Net Banking,16.0,702.91,11246.56,2025-07,2025Q3
ORD11153,2025-03-06,North,Electronics,Power Bank,Wholesale,Upi,28.0,3400.61,95217.08,2025-03,2025Q1
ORD11094,2025-07-24,North,Home & Kitchen,Non-Stick Pan,Wholesale,Net Banking,20.0,588.21,11764.2,2025-07,2025Q3
ORD10251,2025-05-01,North,Beauty,Sunscreen Spf50,Wholesale,Debit Card,37.0,467.16,17284.92,2025-05,2025Q2
ORD10917,2025-05-10,West,Beauty,Face Wash,Online,Cash,2.0,405.89,811.78,2025-05,2025Q2
ORD10125,2025-12-31,Central,Grocery,Spice Combo,Retail,Cash,12.0,722.07,8664.84,2025-12,2025Q4
ORD10197,2025-03-25,Central,Fashion,Cotton T-Shirt,Online,Debit Card,1.0,909.41,909.41,2025-03,2025Q1
ORD10929,2025-05-14,South,Home & Kitchen,Electric Kettle,Online,Upi,8.0,2008.74,16069.92,2025-05,2025Q2
ORD10068,2025-01-09,West,Home & Kitchen,Electric Kettle,Retail,Net Banking,38.0,618.68,23509.84,2025-01,2025Q1
ORD10952,2025-11-01,South,Home & Kitchen,Led Lamp,Retail,Cash,16.0,1573.34,25173.44,2025-11,2025Q4
ORD10075,2025-02-27,Central,Grocery,Spice Combo,Retail,Net Banking,16.0,531.61,8505.76,2025-02,2025Q1
ORD10042,2025-01-13,North,Grocery,Cooking Oil 1L,Retail,Cash,1.0,175.33,175.33,2025-01,2025Q1
ORD10944,2025-04-15,South,Fashion,Running Shoes,Online,Net Banking,21.0,949.18,19932.78,2025-04,2025Q2
ORD10536,2025-08-03,South,Fashion,Backpack,Wholesale,Net Banking,22.0,1740.71,38295.62,2025-08,2025Q3
ORD11147,2025-02-28,Central,Grocery,Basmati Rice 5Kg,Unknown,Unknown,19.0,445.09000000000003,8456.71,2025-02,2025Q1
ORD10918,2025-11-29,South,Beauty,Sunscreen Spf50,Wholesale,Debit Card,25.0,940.49,23512.25,2025-11,2025Q4
ORD11106,2025-07-12,North,Home & Kitchen,Mixer Grinder,Retail,Net Banking,15.0,504.18,7562.7,2025-07,2025Q3
ORD10129,2025-04-02,East,Home & Kitchen,Non-Stick Pan,Retail,Upi,22.0,2767.78,60891.16,2025-04,2025Q2
ORD10907,2025-09-27,Central,Grocery,Green Tea Pack,Retail,Credit Card,32.0,853.79,27321.28,2025-09,2025Q3
ORD10778,2025-10-02,North,Electronics,Power Bank,Retail,Debit Card,26.0,2144.04,55745.04,2025-10,2025Q4
ORD11087,2025-11-06,South,Home & Kitchen,Electric Kettle,Wholesale,Upi,19.0,2632.99,50026.81,2025-11,2025Q4
ORD10234,2025-05-27,North,Beauty,Hair Serum,Wholesale,Cash,2.0,1199.38,2398.76,2025-05,2025Q2
ORD10326,2025-05-22,South,Electronics,Usb-C Cable,Retail,Credit Card,5.0,3220.45,16102.25,2025-05,2025Q2
ORD10965,2025-09-24,East,Electronics,Power Bank,Online,Debit Card,37.0,1542.64,57077.68,2025-09,2025Q3
ORD11143,2025-03-15,West,Fashion,Cotton T-Shirt,Online,Credit Card,21.0,1144.51,24034.71,2025-03,2025Q1
ORD10057,2025-03-06,East,Electronics,Bluetooth Speaker,Retail,Net Banking,12.0,1172.88,14074.56,2025-03,2025Q1
ORD10555,2025-03-05,West,Grocery,Basmati Rice 5Kg,Wholesale,Credit Card,17.0,773.15,13143.55,2025-03,2025Q1
ORD10147,2025-01-20,North,Beauty,Hair Serum,Wholesale,Net Banking,35.0,1145.88,40105.8,2025-01,2025Q1
ORD10319,2025-10-29,Central,Home & Kitchen,Mixer Grinder,Retail,Net Banking,20.0,2486.87,49737.4,2025-10,2025Q4
ORD10127,2025-01-11,East,Home & Kitchen,Electric Kettle,Wholesale,Net Banking,18.0,1989.78,35816.04,2025-01,2025Q1
ORD11086,2025-11-27,East,Beauty,Face Wash,Retail,Credit Card,20.0,552.75,11055.0,2025-11,2025Q4
ORD10644,2025-06-20,East,Fashion,Backpack,Online,Credit Card,27.0,1429.06,38584.62,2025-06,2025Q2
ORD10939,2025-10-31,East,Electronics,Usb-C Cable,Wholesale,Credit Card,18.0,2164.28,38957.04,2025-10,2025Q4
ORD10527,2025-12-05,North,Fashion,Denim Jeans,Retail,Debit Card,11.0,443.83,4882.13,2025-12,2025Q4
ORD10901,2025-03-24,East,Electronics,Usb-C Cable,Wholesale,Debit Card,37.0,1161.16,42962.92,2025-03,2025Q1
ORD11055,2025-08-19,North,Grocery,Green Tea Pack,Wholesale,Credit Card,1.0,845.34,845.34,2025-08,2025Q3
ORD10987,2025-09-15,South,Beauty,Face Wash,Wholesale,Cash,8.0,418.45,3347.6,2025-09,2025Q3
ORD10204,2025-12-04,North,Fashion,Backpack,Retail,Cash,38.0,2024.86,76944.68,2025-12,2025Q4
ORD10130,2025-09-14,South,Beauty,Hair Serum,Wholesale,Cash,23.0,1116.88,25688.24,2025-09,2025Q3
ORD10324,2025-07-03,South,Fashion,Formal Shirt,Wholesale,Debit Card,21.0,1311.6,27543.6,2025-07,2025Q3
ORD10622,2025-05-30,East,Fashion,Backpack,Wholesale,Debit Card,9.0,1446.7,13020.3,2025-05,2025Q2
ORD11185,2025-06-10,Central,Electronics,Power Bank,Retail,Credit Card,23.0,2606.75,59955.25,2025-06,2025Q2
ORD10495,2025-03-06,North,Fashion,Denim Jeans,Wholesale,Net Banking,15.0,704.86,10572.9,2025-03,2025Q1
ORD10026,2025-08-28,West,Electronics,Wireless Earbuds,Online,Net Banking,3.0,2986.3,8958.9,2025-08,2025Q3
ORD11099,2025-03-07,North,Grocery,Basmati Rice 5Kg,Wholesale,Upi,34.0,488.61,16612.74,2025-03,2025Q1
ORD10513,2025-02-21,Central,Electronics,Usb-C Cable,Wholesale,Credit Card,39.0,1657.6,64646.4,2025-02,2025Q1
ORD10318,2025-07-17,Central,Electronics,Smart Watch,Online,Net Banking,19.0,1759.4,33428.6,2025-07,2025Q3
ORD10848,2025-08-01,North,Electronics,Usb-C Cable,Wholesale,Debit Card,32.0,3198.7,102358.4,2025-08,2025Q3
ORD10335,2025-03-07,West,Electronics,Smart Watch,Retail,Credit Card,35.0,1190.25,41658.75,2025-03,2025Q1
ORD10618,2025-06-20,South,Beauty,Hair Serum,Retail,Cash,4.0,956.53,3826.12,2025-06,2025Q2
ORD10227,2025-01-20,North,Home & Kitchen,Storage Rack,Unknown,Debit Card,6.0,868.03,5208.18,2025-01,2025Q1
ORD10713,2025-01-19,West,Home & Kitchen,Non-Stick Pan,Retail,Net Banking,35.0,2731.09,95588.15,2025-01,2025Q1
ORD10906,2025-10-24,Central,Fashion,Running Shoes,Wholesale,Cash,12.0,1229.55,14754.6,2025-10,2025Q4
